#version: TeamCity
#If you change this file, it will not be automatically updated after the next release.
#item,id,metadata
doublecsstep,double_step,3
dcsstep,double_step,3
cobblestonedoubleslab,double_step,3
cobblestonedslab,double_step,3
cobbledoubleslab,double_step,3
cobbledslab,double_step,3
cstonedoubleslab,double_step,3
cstonedslab,double_step,3
csdoubleslab,double_step,3
csdslab,double_step,3
doublecobblestoneslab,double_step,3
dcobblestoneslab,double_step,3
doublecobbleslab,double_step,3
dcobbleslab,double_step,3
doublecstoneslab,double_step,3
dcstoneslab,double_step,3
doublecsslab,double_step,3
dcsslab,double_step,3
cobblestonedoublehalfblock,double_step,3
cobblestonedhalfblock,double_step,3
cobbledoublehalfblock,double_step,3
cobbledhalfblock,double_step,3
cstonedoublehalfblock,double_step,3
cstonedhalfblock,double_step,3
csdoublehalfblock,double_step,3
csdhalfblock,double_step,3
doublecobblestonehalfblock,double_step,3
dcobblestonehalfblock,double_step,3
doublecobblehalfblock,double_step,3
dcobblehalfblock,double_step,3
doublecstonehalfblock,double_step,3
dcstonehalfblock,double_step,3
doublecshalfblock,double_step,3
dcshalfblock,double_step,3
brickdoublestep,double_step,4
brickdstep,double_step,4
bdoublestep,double_step,4
bdstep,double_step,4
brickdoubleslab,double_step,4
brickdslab,double_step,4
bdoubleslab,double_step,4
bdslab,double_step,4
doublebrickstep,double_step,4
dbrickstep,double_step,4
doublebstep,double_step,4
dbstep,double_step,4
doublebrickslab,double_step,4
dbrickslab,double_step,4
doublebslab,double_step,4
dbslab,double_step,4
brickdoublehalfblock,double_step,4
brickdhalfblock,double_step,4
bdoublehalfblock,double_step,4
bdhalfblock,double_step,4
doublebrickhalfblock,double_step,4
dbrickhalfblock,double_step,4
doublebhalfblock,double_step,4
dbhalfblock,double_step,4
stonebrickdoublestep,double_step,5
stonebrickdstep,double_step,5
stonebdoublestep,double_step,5
stonebdstep,double_step,5
sbrickdoublestep,double_step,5
sbrickdstep,double_step,5
sbdoublestep,double_step,5
sbdstep,double_step,5
stonebrickdoubleslab,double_step,5
stonebrickdslab,double_step,5
stonebdoubleslab,double_step,5
stonebdslab,double_step,5
sbrickdoubleslab,double_step,5
sbrickdslab,double_step,5
sbdoubleslab,double_step,5
sbdslab,double_step,5
doublestonebrickstep,double_step,5
dstonebrickstep,double_step,5
doublestonebstep,double_step,5
dstonebstep,double_step,5
doublesbrickstep,double_step,5
dsbrickstep,double_step,5
doublesbstep,double_step,5
dsbstep,double_step,5
doublestonebrickslab,double_step,5
dstonebrickslab,double_step,5
doublestonebslab,double_step,5
dstonebslab,double_step,5
doublesbrickslab,double_step,5
dsbrickdslab,double_step,5
doublesbslab,double_step,5
dsbslab,double_step,5
stonebrickdoublehalfblock,double_step,5
stonebrickdhalfblock,double_step,5
stonebdoublehalfblock,double_step,5
stonebdhalfblock,double_step,5
sbrickdoublehalfblock,double_step,5
sbrickdhalfblock,double_step,5
sbdoublehalfblock,double_step,5
sbdhalfblock,double_step,5
doublestonebrickhalfblock,double_step,5
dstonebrickhalfblock,double_step,5
doublestonebhalfblock,double_step,5
dstonebhalfblock,double_step,5
doublesbrickhalfblock,double_step,5
dsbrickhalfblock,double_step,5
doublesbhalfblock,double_step,5
dsbhalfblock,double_step,5
netherbrickdoubleslab,double_step,6
hellbrickdoubleslab,double_step,6
nbrickdoubleslab,double_step,6
hbrickdoubleslab,double_step,6
netherdoubleslab,double_step,6
helldoubleslab,double_step,6
nbdoubleslab,double_step,6
hbdoubleslab,double_step,6
hdoubleslab,double_step,6
ndoubleslab,double_step,6
netherbrickdoublestep,double_step,6
hellbrickdoublestep,double_step,6
nbrickdoublestep,double_step,6
hbrickdoublestep,double_step,6
netherdoublestep,double_step,6
helldoublestep,double_step,6
nbdoublestep,double_step,6
hbdoublestep,double_step,6
ndoublestep,double_step,6
hdoublestep,double_step,6
netherbrickdoublehalfblock,double_step,6
hellbrickdoublehalfblock,double_step,6
nbrickdoublehalfblock,double_step,6
hbrickdoublehalfblock,double_step,6
netherdoublehalfblock,double_step,6
helldoublehalfblock,double_step,6
nbdoublehalfblock,double_step,6
hbdoublehalfblock,double_step,6
ndoublehalfblock,double_step,6
hdoublehalfblock,double_step,6
netherbrickdslab,double_step,6
hellbrickdslab,double_step,6
nbrickdslab,double_step,6
hbrickdslab,double_step,6
netherdslab,double_step,6
helldslab,double_step,6
nbdslab,double_step,6
hbdslab,double_step,6
hdslab,double_step,6
ndslab,double_step,6
netherbrickdstep,double_step,6
hellbrickdstep,double_step,6
nbrickdstep,double_step,6
hbrickdstep,double_step,6
netherdstep,double_step,6
helldstep,double_step,6
nbdstep,double_step,6
hbdstep,double_step,6
ndstep,double_step,6
hdstep,double_step,6
netherbrickdhalfblock,double_step,6
hellbrickdhalfblock,double_step,6
nbrickdhalfblock,double_step,6
hbrickdhalfblock,double_step,6
netherdhalfblock,double_step,6
helldhalfblock,double_step,6
nbdhalfblock,double_step,6
hbdhalfblock,double_step,6
ndhalfblock,double_step,6
hdhalfblock,double_step,6
doublenetherbrickslab,double_step,6
doublehellbrickslab,double_step,6
doublenbrickslab,double_step,6
doublehbrickslab,double_step,6
doublenetherslab,double_step,6
doublehellslab,double_step,6
doublenbslab,double_step,6
doublehbslab,double_step,6
doublehslab,double_step,6
doublenslab,double_step,6
doublenetherbrickstep,double_step,6
doublehellbrickstep,double_step,6
doublenbrickstep,double_step,6
doublehbrickstep,double_step,6
doublenetherstep,double_step,6
doublehellstep,double_step,6
doublenbstep,double_step,6
doublehbstep,double_step,6
doublenstep,double_step,6
doublehstep,double_step,6
doublenetherbrickhalfblock,double_step,6
doublehellbrickhalfblock,double_step,6
doublenbrickhalfblock,double_step,6
doublehbrickhalfblock,double_step,6
doublenetherhalfblock,double_step,6
doublehellhalfblock,double_step,6
doublenbhalfblock,double_step,6
doublehbhalfblock,double_step,6
doublenhalfblock,double_step,6
doublehhalfblock,double_step,6
dnetherbrickslab,double_step,6
dhellbrickslab,double_step,6
dnbrickslab,double_step,6
dhbrickslab,double_step,6
dnetherslab,double_step,6
dhellslab,double_step,6
dnbslab,double_step,6
dhbslab,double_step,6
dhslab,double_step,6
dnslab,double_step,6
dnetherbrickstep,double_step,6
dhellbrickstep,double_step,6
dnbrickstep,double_step,6
dhbrickstep,double_step,6
dnetherstep,double_step,6
dhellstep,double_step,6
dnbstep,double_step,6
dhbstep,double_step,6
dnstep,double_step,6
dhstep,double_step,6
dnetherbrickhalfblock,double_step,6
dhellbrickhalfblock,double_step,6
dnbrickhalfblock,double_step,6
dhbrickhalfblock,double_step,6
dnetherhalfblock,double_step,6
dhellhalfblock,double_step,6
dnbhalfblock,double_step,6
dhbhalfblock,double_step,6
dnhalfblock,double_step,6
dhhalfblock,double_step,6
netherquartzdoublestep,double_step,7
hellquartzdoublestep,double_step,7
deathquartzdoublestep,double_step,7
nquartzdoublestep,double_step,7
hquartzdoublestep,double_step,7
dquartzdoublestep,double_step,7
quartzdoublestep,double_step,7
nqdoublestep,double_step,7
hqdoublestep,double_step,7
dqdoublestep,double_step,7
qdoublestep,double_step,7
netherquartzdoubleslab,double_step,7
hellquartzdoubleslab,double_step,7
deathquartzdoubleslab,double_step,7
nquartzdoubleslab,double_step,7
hquartzdoubleslab,double_step,7
dquartzdoubleslab,double_step,7
quartzdoubleslab,double_step,7
nqdoubleslab,double_step,7
hqdoubleslab,double_step,7
dqdoubleslab,double_step,7
qdoubleslab,double_step,7
netherquartzdoublehalfblock,double_step,7
hellquartzdoublehalfblock,double_step,7
deathquartzdoublehalfblock,double_step,7
nquartzdoublehalfblock,double_step,7
hquartzdoublehalfblock,double_step,7
dquartzdoublehalfblock,double_step,7
quartzdoublehalfblock,double_step,7
nqdoublehalfblock,double_step,7
hqdoublehalfblock,double_step,7
dqdoublehalfblock,double_step,7
qdoublehalfblock,double_step,7
netherquartzdslab,double_step,7
hellquartzdslab,double_step,7
deathquartzdslab,double_step,7
nquartzdslab,double_step,7
hquartzdslab,double_step,7
dquartzdslab,double_step,7
quartzdslab,double_step,7
nqdslab,double_step,7
hqdslab,double_step,7
dqdslab,double_step,7
qdslab,double_step,7
netherquartzdstep,double_step,7
hellquartzdstep,double_step,7
deathquartzdstep,double_step,7
nquartzdstep,double_step,7
hquartzdstep,double_step,7
dquartzdstep,double_step,7
quartzdstep,double_step,7
nqdstep,double_step,7
hqdstep,double_step,7
dqdstep,double_step,7
qdstep,double_step,7
netherquartzdhalfblock,double_step,7
hellquartzdhalfblock,double_step,7
deathquartzdhalfblock,double_step,7
nquartzdhalfblock,double_step,7
hquartzdhalfblock,double_step,7
dquartzdhalfblock,double_step,7
quartzdhalfblock,double_step,7
nqdhalfblock,double_step,7
hqdhalfblock,double_step,7
dqdhalfblock,double_step,7
qdhalfblock,double_step,7
doublenetherquartzslab,double_step,7
doublehellquartzslab,double_step,7
doubledeathquartzslab,double_step,7
doublenquartzslab,double_step,7
doublehquartzslab,double_step,7
doubledquartzslab,double_step,7
doublequartzslab,double_step,7
doublenqslab,double_step,7
doublehqslab,double_step,7
doubledqslab,double_step,7
doubleqslab,double_step,7
doublenetherquartzstep,double_step,7
doublehellquartzstep,double_step,7
doubledeathquartzstep,double_step,7
doublenquartzstep,double_step,7
doublehquartzstep,double_step,7
doubledquartzstep,double_step,7
doublequartzstep,double_step,7
doublenqstep,double_step,7
doublehqstep,double_step,7
doubledqstep,double_step,7
doubleqstep,double_step,7
doublenetherquartzhalfblock,double_step,7
doublehellquartzhalfblock,double_step,7
doubledeathquartzhalfblock,double_step,7
doublenquartzhalfblock,double_step,7
doublehquartzhalfblock,double_step,7
doubledquartzhalfblock,double_step,7
doublequartzhalfblock,double_step,7
doublenqhalfblock,double_step,7
doublehqhalfblock,double_step,7
doubledqhalfblock,double_step,7
doubleqhalfblock,double_step,7
dnetherquartzslab,double_step,7
dhellquartzslab,double_step,7
ddeathquartzslab,double_step,7
dnquartzslab,double_step,7
dhquartzslab,double_step,7
ddquartzslab,double_step,7
dnqslab,double_step,7
dhqslab,double_step,7
ddqslab,double_step,7
dnetherquartzstep,double_step,7
dhellquartzstep,double_step,7
ddeathquartzstep,double_step,7
dnquartzstep,double_step,7
dhquartzstep,double_step,7
ddquartzstep,double_step,7
dnqstep,double_step,7
dhqstep,double_step,7
ddqstep,double_step,7
dnetherquartzhalfblock,double_step,7
dhellquartzhalfblock,double_step,7
ddeathquartzhalfblock,double_step,7
dnquartzhalfblock,double_step,7
dhquartzhalfblock,double_step,7
ddquartzhalfblock,double_step,7
dnqhalfblock,double_step,7
dhqhalfblock,double_step,7
ddqhalfblock,double_step,7
smoothstonedoubleslab,double_step,8
smoothstonedoublestep,double_step,8
smoothstonedoublehalfblock,double_step,8
smoothstonedslab,double_step,8
smoothstonedstep,double_step,8
smoothstonedhalfblock,double_step,8
doublesmoothstoneslab,double_step,8
doublesmoothstonestep,double_step,8
doublesmoothstonehalfblock,double_step,8
dsmoothstoneslab,double_step,8
dsmoothstonestep,double_step,8
dsmoothstonehalfblock,double_step,8
smoothsandstonedoubleslab,double_step,9
ssandstonedoubleslab,double_step,9
ssstonedoubleslab,double_step,9
sssdoubleslab,double_step,9
smoothsandstonedoublestep,double_step,9
ssandstonedoublestep,double_step,9
ssstonedoublestep,double_step,9
sssdoublestep,double_step,9
smoothsandstonedoublehalfblock,double_step,9
ssandstonedoublehalfblock,double_step,9
ssstonedoublehalfblock,double_step,9
sssdoublehalfblock,double_step,9
smoothsandstonedslab,double_step,9
ssandstonedslab,double_step,9
ssstonedslab,double_step,9
sssdslab,double_step,9
smoothsandstonedstep,double_step,9
ssandstonedstep,double_step,9
ssstonedstep,double_step,9
sssdstep,double_step,9
smoothsandstonedhalfblock,double_step,9
ssandstonedhalfblock,double_step,9
ssstonedhalfblock,double_step,9
sssdhalfblock,double_step,9
doublesmoothsandstoneslab,double_step,9
doublessandstoneslab,double_step,9
doublessstoneslab,double_step,9
doublesssslab,double_step,9
doublesmoothsandstonestep,double_step,9
doublessandstonestep,double_step,9
doublessstonestep,double_step,9
doublesssstep,double_step,9
doublesmoothsandstonehalfblock,double_step,9
doublessandstonehalfblock,double_step,9
doublessstonehalfblock,double_step,9
doublessshalfblock,double_step,9
dsmoothsandstoneslab,double_step,9
dssandstoneslab,double_step,9
dssstoneslab,double_step,9
dsssslab,double_step,9
dsmoothsandstonestep,double_step,9
dssandstonestep,double_step,9
dssstonestep,double_step,9
dsssstep,double_step,9
dsmoothsandstonehalfblock,double_step,9
dssandstonehalfblock,double_step,9
dssstonehalfblock,double_step,9
dssshalfblock,double_step,9
smoothstonestep,step,0
stonestep,step,0
sstep,step,0
step,step,0
smoothstoneslab,step,0
stoneslab,step,0
stoneslab2,stone_slab2,0
sslab,step,0
slab,step,0
smoothstonehalfblock,step,0
stonehalfblock,step,0
shalfblock,step,0
halfblock,step,0
sandstonestep,step,1
sstonestep,step,1
ssstep,step,1
sandstoneslab,step,1
sstoneslab,step,1
ssslab,step,1
sandstonehalfblock,step,1
sstonehalfblock,step,1
sshalfblock,step,1
woodenstonestep,step,2
woodstonestep,step,2
wstonestep,step,2
woodenstoneslab,step,2
woodstoneslab,step,2
wstoneslab,step,2
woodenstonehalfblock,step,2
woodstonehalfblock,step,2
wstonehalfblock,step,2
cobblestonestep,step,3
cobblestep,step,3
cstonestep,step,3
csstep,step,3
cobblestoneslab,step,3
cobbleslab,step,3
cstoneslab,step,3
csslab,step,3
cobblestonehalfblock,step,3
cobblehalfblock,step,3
cstonehalfblock,step,3
cshalfblock,step,3
brickstep,step,4
bstep,step,4
brickslab,step,4
bslab,step,4
brickhalfblock,step,4
bhalfblock,step,4
stonebrickstep,step,5
stonebstep,step,5
sbrickstep,step,5
sbstep,step,5
stonebrickslab,step,5
stonebslab,step,5
sbrickslab,step,5
sbslab,step,5
stonebrickhalfblock,step,5
stonebhalfblock,step,5
sbrickhalfblock,step,5
sbhalfblock,step,5
netherbrickslab,step,6
hellbrickslab,step,6
nbrickslab,step,6
hbrickslab,step,6
netherslab,step,6
hellslab,step,6
nbslab,step,6
hbslab,step,6
hslab,step,6
nslab,step,6
netherbrickstep,step,6
hellbrickstep,step,6
nbrickstep,step,6
hbrickstep,step,6
netherstep,step,6
hellstep,step,6
nbstep,step,6
hbstep,step,6
nstep,step,6
hstep,step,6
netherbrickhalfblock,step,6
hellbrickhalfblock,step,6
nbrickhalfblock,step,6
hbrickhalfblock,step,6
netherhalfblock,step,6
hellhalfblock,step,6
nbhalfblock,step,6
hbhalfblock,step,6
nhalfblock,step,6
hhalfblock,step,6
netherquartzstep,step,7
hellquartzstep,step,7
deathquartzstep,step,7
nquartzstep,step,7
hquartzstep,step,7
dquartzstep,step,7
quartzstep,step,7
nqstep,step,7
hqstep,step,7
dqstep,step,7
qstep,step,7
netherquartzslab,step,7
hellquartzslab,step,7
deathquartzslab,step,7
nquartzslab,step,7
hquartzslab,step,7
dquartzslab,step,7
quartzslab,step,7
nqslab,step,7
hqslab,step,7
dqslab,step,7
qslab,step,7
netherquartzhalfblock,step,7
hellquartzhalfblock,step,7
deathquartzhalfblock,step,7
nquartzhalfblock,step,7
hquartzhalfblock,step,7
dquartzhalfblock,step,7
quartzhalfblock,step,7
nqhalfblock,step,7
hqhalfblock,step,7
dqhalfblock,step,7
qhalfblock,step,7
brickblock,brick,0
blockbrick,brick,0
bblock,brick,0
blockb,brick,0
tnt,tnt,0
tntblock,tnt,0
blocktnt,tnt,0
bombblock,tnt,0
blockbomb,tnt,0
dynamiteblock,tnt,0
blockdynamite,tnt,0
bomb,tnt,0
dynamite,tnt,0
bshelf,bookshelf,0
bookcase,bookshelf,0
casebook,bookshelf,0
bookshelf,bookshelf,0
shelfbook,bookshelf,0
bookblock,bookshelf,0
blockbook,bookshelf,0
mossycobblestone,mossy_cobblestone,0
mosscobblestone,mossy_cobblestone,0
mcobblestone,mossy_cobblestone,0
mossycobble,mossy_cobblestone,0
mosscobble,mossy_cobblestone,0
mcobble,mossy_cobblestone,0
mossstone,mossy_cobblestone,0
mossystone,mossy_cobblestone,0
mstone,mossy_cobblestone,0
obsidian,obsidian,0
obsi,obsidian,0
obby,obsidian,0
torch,torch,0
burningstick,torch,0
burnstick,torch,0
fire,fire,0
flame,fire,0
flames,fire,0
mobspawner,mob_spawner,0
mobcage,mob_spawner,0
monsterspawner,mob_spawner,0
monstercage,mob_spawner,0
mspawner,mob_spawner,0
mcage,mob_spawner,0
spawner,mob_spawner,0
cage,mob_spawner,0
woodenstairs,wood_stairs,0
woodstairs,wood_stairs,0
wstairs,wood_stairs,0
woodenstair,wood_stairs,0
woodstair,wood_stairs,0
wstair,wood_stairs,0
chest,chest,0
container,chest,0
diamondore,diamond_ore,0
crystalore,diamond_ore,0
orediamond,diamond_ore,0
orecrystal,diamond_ore,0
dore,diamond_ore,0
ored,diamond_ore,0
diamondblock,diamond_block,0
blockdiamond,diamond_block,0
crystalblock,diamond_block,0
blockcrystal,diamond_block,0
dblock,diamond_block,0
blockd,diamond_block,0
workbench,workbench,0
craftingbench,workbench,0
crafterbench,workbench,0
craftbench,workbench,0
worktable,workbench,0
craftingtable,workbench,0
craftertable,workbench,0
crafttable,workbench,0
wbench,workbench,0
cbench,workbench,0
soil,soil,0
furnace,furnace,0
litfurnace,burning_furnace,0
lfurnace,burning_furnace,0
burningfurnace,burning_furnace,0
burnfurnace,burning_furnace,0
bfurnace,burning_furnace,0
ladder,ladder,0
minecarttrack,rails,0
minecartrails,rails,0
minecartrail,rails,0
mcarttrack,rails,0
mcartrails,rails,0
mcartrail,rails,0
mctrack,rails,0
mcrails,rails,0
mcrail,rails,0
track,rails,0
rails,rails,0
rail,rails,0
cobblestonestairs,cobblestone_stairs,0
cstonestairs,cobblestone_stairs,0
stonestairs,cobblestone_stairs,0
cobblestairs,cobblestone_stairs,0
csstairs,cobblestone_stairs,0
sstairs,cobblestone_stairs,0
cstairs,cobblestone_stairs,0
cobblestonestair,cobblestone_stairs,0
cstonestair,cobblestone_stairs,0
stonestair,cobblestone_stairs,0
cobblestair,cobblestone_stairs,0
csstair,cobblestone_stairs,0
sstair,cobblestone_stairs,0
cstair,cobblestone_stairs,0
lever,lever,0
stonepressureplate,stone_plate,0
stonepressplate,stone_plate,0
stonepplate,stone_plate,0
stoneplate,stone_plate,0
spressureplate,stone_plate,0
spressplate,stone_plate,0
spplate,stone_plate,0
splate,stone_plate,0
smoothstonepressureplate,stone_plate,0
smoothstonepressplate,stone_plate,0
smoothstonepplate,stone_plate,0
smoothstoneplate,stone_plate,0
sstonepressureplate,stone_plate,0
sstonepressplate,stone_plate,0
sstonepplate,stone_plate,0
sstoneplate,stone_plate,0
woodenpressureplate,wood_plate,0
woodenpressplate,wood_plate,0
woodenpplate,wood_plate,0
woodenplate,wood_plate,0
woodpressureplate,wood_plate,0
woodpressplate,wood_plate,0
woodpplate,wood_plate,0
woodplate,wood_plate,0
wpressureplate,wood_plate,0
wpressplate,wood_plate,0
wpplate,wood_plate,0
wplate,wood_plate,0
redstoneore,redstone_ore,0
redsore,redstone_ore,0
redore,redstone_ore,0
rstoneore,redstone_ore,0
rsore,redstone_ore,0
rore,redstone_ore,0
oreredstone,redstone_ore,0
orereds,redstone_ore,0
orered,redstone_ore,0
orerstone,redstone_ore,0
orers,redstone_ore,0
orer,redstone_ore,0
redstonetorch,redstone_torch_on,0
rstonetorch,redstone_torch_on,0
redstorch,redstone_torch_on,0
redtorch,redstone_torch_on,0
rstorch,redstone_torch_on,0
stonebutton,stone_button,0
smoothstonebutton,stone_button,0
sstonebutton,stone_button,0
sbutton,stone_button,0
button,stone_button,0
snowcover,snow,0
snowcovering,snow,0
scover,snow,0
ice,ice,0
frozenwater,ice,0
waterfrozen,ice,0
freezewater,ice,0
waterfreeze,ice,0
snowblock,snow_block,0
blocksnow,snow_block,0
sblock,snow_block,0
blocks,snow_block,0
cactus,cactus,0
cactuses,cactus,0
cacti,cactus,0
clayblock,clay,0
blockclay,clay,0
cblock,clay,0
blockc,clay,0
jukebox,jukebox,0
jbox,jukebox,0
woodenfence,fence,0
fence,fence,0
woodfence,fence,0
wfence,fence,0
fencewooden,fence,0
fencewood,fence,0
fencew,fence,0
oakfence,fence,0
ofence,fence,0
pumpkin,pumpkin,0
netherrack,netherrack,0
netherrock,netherrack,0
netherstone,netherrack,0
hellrack,netherrack,0
hellrock,netherrack,0
hellstone,netherrack,0
deathrack,netherrack,0
deathrock,netherrack,0
deathstone,netherrack,0
nrack,netherrack,0
nrock,netherrack,0
nstone,netherrack,0
hrack,netherrack,0
hrock,netherrack,0
hstone,netherrack,0
drack,netherrack,0
drock,netherrack,0
dstone,netherrack,0
soulsand,soul_sand,0
slowsand,soul_sand,0
slowmud,soul_sand,0
ssand,soul_sand,0
smud,soul_sand,0
mud,soul_sand,0
glowstone,glowstone,0
glowingstoneblock,glowstone,0
lightstoneblock,glowstone,0
glowstoneblock,glowstone,0
blockglowingstone,glowstone,0
blocklightstone,glowstone,0
blockglowstone,glowstone,0
glowingstone,glowstone,0
lightstone,glowstone,0
glowingblock,glowstone,0
lightblock,glowstone,0
glowblock,glowstone,0
lstone,glowstone,0
gstone,glowstone,0
portal,portal,0
jackolantern,jack_o_lantern,0
pumpkinlantern,jack_o_lantern,0
glowingpumpkin,jack_o_lantern,0
lightpumpkin,jack_o_lantern,0
jpumpkin,jack_o_lantern,0
plantren,jack_o_lantern,0
glowpumpkin,jack_o_lantern,0
gpumpkin,jack_o_lantern,0
lpumpkin,jack_o_lantern,0
lockedchest,stained_glass,0
lockchest,stained_glass,0
jokechest,stained_glass,0
whiteglass,stained_glass,0
whitesglass,stained_glass,0
whitestainedglass,stained_glass,0
wglass,stained_glass,0
wsglass,stained_glass,0
wstainedglass,stained_glass,0
sglass,stained_glass,0
stainedglass,stained_glass,0
orangeglass,stained_glass,1
orangesglass,stained_glass,1
orangestainedglass,stained_glass,1
oglass,stained_glass,1
osglass,stained_glass,1
ostainedglass,stained_glass,1
magentaglass,stained_glass,2
magentasglass,stained_glass,2
magentastainedglass,stained_glass,2
mglass,stained_glass,2
msglass,stained_glass,2
mstainedglass,stained_glass,2
lightblueglass,stained_glass,3
lightbluesglass,stained_glass,3
